seq,site_seq,result,resptime,display,resulttext,cst,comid,version,uid,cdate,ctime,udate,utime,ddate,dtime
2736,54,TRUE,329,,,,DOREIKU,1,TEST RUNNER,20220508,180006351,20220508,180006351,0,0
2820,52,TRUE,185,,,,DOREIKU,1,TEST RUNNER,20220509,110005314,20220509,110005314,0,0
2904,56,TRUE,2622,,,,DOREIKU,1,TEST RUNNER,20220510,40004854,20220510,40004854,0,0
2988,64,TRUE,735,,,,DOREIKU,1,TEST RUNNER,20220510,210002193,20220510,210002193,0,0
3072,65,FALSE,3049,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220511,130008856,20220511,130008856,0,0
3155,65,FALSE,3167,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220512,60008537,20220512,60008537,0,0
3238,64,TRUE,638,,,,DOREIKU,1,TEST RUNNER,20220512,230002988,20220512,230002988,0,0
3321,63,TRUE,173,,,,DOREIKU,1,TEST RUNNER,20220513,150008580,20220513,150008580,0,0
3404,56,TRUE,2533,,,,DOREIKU,1,TEST RUNNER,20220514,80004954,20220514,80004954,0,0
3487,51,TRUE,190,,,,DOREIKU,1,TEST RUNNER,20220515,8738,20220515,8738,0,0
3570,65,FALSE,3118,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220515,170008675,20220515,170008675,0,0
3653,64,TRUE,737,,,,DOREIKU,1,TEST RUNNER,20220516,100002724,20220516,100002724,0,0
3736,63,TRUE,128,,,,DOREIKU,1,TEST RUNNER,20220517,20008331,20220517,20008331,0,0
3819,56,TRUE,2837,,,,DOREIKU,1,TEST RUNNER,20220517,190005722,20220517,190005722,0,0
3902,51,TRUE,328,,,,DOREIKU,1,TEST RUNNER,20220518,110009006,20220518,110009006,0,0
3985,65,FALSE,3155,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220519,40008478,20220519,40008478,0,0
4068,64,TRUE,738,,,,DOREIKU,1,TEST RUNNER,20220519,210002417,20220519,210002417,0,0
4151,63,TRUE,140,,,,DOREIKU,1,TEST RUNNER,20220520,130008188,20220520,130008188,0,0
4234,56,TRUE,2675,,,,DOREIKU,1,TEST RUNNER,20220521,60005300,20220521,60005300,0,0
4317,51,TRUE,367,,,,DOREIKU,1,TEST RUNNER,20220521,220008617,20220521,220008617,0,0
4400,65,FALSE,3051,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220522,150008193,20220522,150008193,0,0
4483,64,TRUE,772,,,,DOREIKU,1,TEST RUNNER,20220523,80003035,20220523,80003035,0,0
4566,56,TRUE,2849,,,,DOREIKU,1,TEST RUNNER,20220524,10005908,20220524,10005908,0,0
4649,51,TRUE,529,,,,DOREIKU,1,TEST RUNNER,20220525,10009071,20220525,10009071,0,0
4732,70,FALSE,115,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220525,220033606,20220525,220033606,0,0
4815,67,TRUE,171,,,,DOREIKU,1,TEST RUNNER,20220526,50116371,20220526,50116371,0,0
4898,51,TRUE,190,,,,DOREIKU,1,TEST RUNNER,20220526,120114607,20220526,120114607,0,0
4981,65,FALSE,3156,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220526,190115616,20220526,190115616,0,0
5064,68,TRUE,765,,,,DOREIKU,1,TEST RUNNER,20220527,20002915,20220527,20002915,0,0
5147,75,FALSE,21426,,FAIL ./DefaultSuite.test.js (20.087s),,DOREIKU,1,TEST RUNNER,20220527,70158445,20220527,70158445,0,0
5229,70,FALSE,81,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220527,130138363,20220527,130138363,0,0
5311,51,TRUE,393,,,,DOREIKU,1,TEST RUNNER,20220527,190139465,20220527,190139465,0,0
5392,73,FALSE,21656,,FAIL ./DefaultSuite.test.js (20.35s),,DOREIKU,1,TEST RUNNER,20220528,10115376,20220528,10115376,0,0
5466,67,TRUE,189,,,,DOREIKU,1,TEST RUNNER,20220528,60137820,20220528,60137820,0,0
5533,74,FALSE,21407,,FAIL ./DefaultSuite.test.js (20.073s),,DOREIKU,1,TEST RUNNER,20220528,110134016,20220528,110134016,0,0
5591,51,TRUE,198,,,,DOREIKU,1,TEST RUNNER,20220528,150136875,20220528,150136875,0,0
2398,64,TRUE,685,,,,DOREIKU,1,TEST RUNNER,20220505,230002563,20220505,230002563,0,0
2483,64,TRUE,688,,,,DOREIKU,1,TEST RUNNER,20220506,160002344,20220506,160002344,0,0
2568,64,TRUE,822,,,,DOREIKU,1,TEST RUNNER,20220507,90002138,20220507,90002138,0,0
2653,64,TRUE,727,,,,DOREIKU,1,TEST RUNNER,20220508,20002495,20220508,20002495,0,0
2737,65,FALSE,3049,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220508,180009404,20220508,180009404,0,0
2821,54,TRUE,244,,,,DOREIKU,1,TEST RUNNER,20220509,110005561,20220509,110005561,0,0
2905,52,TRUE,167,,,,DOREIKU,1,TEST RUNNER,20220510,40005028,20220510,40005028,0,0
2989,56,TRUE,2847,,,,DOREIKU,1,TEST RUNNER,20220510,210005049,20220510,210005049,0,0
3073,64,TRUE,873,,,,DOREIKU,1,TEST RUNNER,20220511,140002269,20220511,140002269,0,0
3156,63,TRUE,146,,,,DOREIKU,1,TEST RUNNER,20220512,60008686,20220512,60008686,0,0
3239,56,TRUE,2562,,,,DOREIKU,1,TEST RUNNER,20220512,230005558,20220512,230005558,0,0
3322,51,TRUE,341,,,,DOREIKU,1,TEST RUNNER,20220513,150008924,20220513,150008924,0,0
3405,65,FALSE,3154,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220514,80008111,20220514,80008111,0,0
3488,64,TRUE,825,,,,DOREIKU,1,TEST RUNNER,20220515,10002967,20220515,10002967,0,0
3571,63,TRUE,270,,,,DOREIKU,1,TEST RUNNER,20220515,170008949,20220515,170008949,0,0
3654,56,TRUE,2618,,,,DOREIKU,1,TEST RUNNER,20220516,100005352,20220516,100005352,0,0
3737,51,TRUE,185,,,,DOREIKU,1,TEST RUNNER,20220517,20008519,20220517,20008519,0,0
3820,65,FALSE,3118,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220517,190008844,20220517,190008844,0,0
3903,64,TRUE,759,,,,DOREIKU,1,TEST RUNNER,20220518,120002228,20220518,120002228,0,0
3986,63,TRUE,193,,,,DOREIKU,1,TEST RUNNER,20220519,40008674,20220519,40008674,0,0
4069,56,TRUE,2589,,,,DOREIKU,1,TEST RUNNER,20220519,210005014,20220519,210005014,0,0
4152,51,TRUE,254,,,,DOREIKU,1,TEST RUNNER,20220520,130008446,20220520,130008446,0,0
4235,65,FALSE,3118,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220521,60008422,20220521,60008422,0,0
4318,64,TRUE,767,,,,DOREIKU,1,TEST RUNNER,20220521,230002887,20220521,230002887,0,0
4401,63,TRUE,186,,,,DOREIKU,1,TEST RUNNER,20220522,150008383,20220522,150008383,0,0
4484,56,TRUE,2654,,,,DOREIKU,1,TEST RUNNER,20220523,80005696,20220523,80005696,0,0
4567,65,FALSE,3119,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220524,10009043,20220524,10009043,0,0
4650,56,TRUE,2766,,,,DOREIKU,1,TEST RUNNER,20220525,20004353,20220525,20004353,0,0
4733,68,TRUE,776,,,,DOREIKU,1,TEST RUNNER,20220525,230003104,20220525,230003104,0,0
4816,70,FALSE,113,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220526,50116487,20220526,50116487,0,0
4899,67,TRUE,161,,,,DOREIKU,1,TEST RUNNER,20220526,120114771,20220526,120114771,0,0
4982,51,TRUE,193,,,,DOREIKU,1,TEST RUNNER,20220526,190115813,20220526,190115813,0,0
5065,71,FALSE,21464,,FAIL ./DefaultSuite.test.js (20.189s),,DOREIKU,1,TEST RUNNER,20220527,20024388,20220527,20024388,0,0
5148,68,TRUE,682,,,,DOREIKU,1,TEST RUNNER,20220527,80002681,20220527,80002681,0,0
5230,75,FALSE,21281,,FAIL ./DefaultSuite.test.js (19.963s),,DOREIKU,1,TEST RUNNER,20220527,130159648,20220527,130159648,0,0
5312,67,TRUE,180,,,,DOREIKU,1,TEST RUNNER,20220527,190139650,20220527,190139650,0,0
5393,74,FALSE,22214,,FAIL ./DefaultSuite.test.js (20.411s),,DOREIKU,1,TEST RUNNER,20220528,10137600,20220528,10137600,0,0
5467,70,FALSE,111,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220528,60137936,20220528,60137936,0,0
5534,65,FALSE,3118,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220528,110137139,20220528,110137139,0,0
5592,67,TRUE,214,,,,DOREIKU,1,TEST RUNNER,20220528,150137096,20220528,150137096,0,0
5670,66,TRUE,188,,,,DOREIKU,1,TEST RUNNER,20220528,210053704,20220528,210053704,0,0
5705,70,FALSE,8,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220528,230138594,20220528,230138594,0,0
5722,72,TRUE,2791,,,,DOREIKU,1,TEST RUNNER,20220529,10005794,20220529,10005794,0,0
2399,56,TRUE,2736,,,,DOREIKU,1,TEST RUNNER,20220505,230005308,20220505,230005308,0,0
2484,56,TRUE,2630,,,,DOREIKU,1,TEST RUNNER,20220506,160004984,20220506,160004984,0,0
2569,56,TRUE,2694,,,,DOREIKU,1,TEST RUNNER,20220507,90004840,20220507,90004840,0,0
2654,56,TRUE,2763,,,,DOREIKU,1,TEST RUNNER,20220508,20005265,20220508,20005265,0,0
2738,64,TRUE,807,,,,DOREIKU,1,TEST RUNNER,20220508,190002659,20220508,190002659,0,0
2822,65,FALSE,3115,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220509,110008679,20220509,110008679,0,0
2906,54,TRUE,196,,,,DOREIKU,1,TEST RUNNER,20220510,40005228,20220510,40005228,0,0
2990,52,TRUE,168,,,,DOREIKU,1,TEST RUNNER,20220510,210005224,20220510,210005224,0,0
3074,56,TRUE,2629,,,,DOREIKU,1,TEST RUNNER,20220511,140004907,20220511,140004907,0,0
3157,51,TRUE,287,,,,DOREIKU,1,TEST RUNNER,20220512,60008977,20220512,60008977,0,0
3240,65,FALSE,3124,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220512,230008688,20220512,230008688,0,0
3323,64,TRUE,780,,,,DOREIKU,1,TEST RUNNER,20220513,160002178,20220513,160002178,0,0
3406,63,TRUE,273,,,,DOREIKU,1,TEST RUNNER,20220514,80008387,20220514,80008387,0,0
3489,56,TRUE,3061,,,,DOREIKU,1,TEST RUNNER,20220515,10006041,20220515,10006041,0,0
3572,51,TRUE,449,,,,DOREIKU,1,TEST RUNNER,20220515,170009402,20220515,170009402,0,0
3655,65,FALSE,3156,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220516,100008511,20220516,100008511,0,0
3738,64,TRUE,763,,,,DOREIKU,1,TEST RUNNER,20220517,30002762,20220517,30002762,0,0
3821,63,TRUE,129,,,,DOREIKU,1,TEST RUNNER,20220517,190008976,20220517,190008976,0,0
3904,56,TRUE,2927,,,,DOREIKU,1,TEST RUNNER,20220518,120005164,20220518,120005164,0,0
3987,51,TRUE,327,,,,DOREIKU,1,TEST RUNNER,20220519,40009003,20220519,40009003,0,0
4070,65,FALSE,3117,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220519,210008135,20220519,210008135,0,0
4153,64,TRUE,739,,,,DOREIKU,1,TEST RUNNER,20220520,140002683,20220520,140002683,0,0
4236,63,TRUE,235,,,,DOREIKU,1,TEST RUNNER,20220521,60008660,20220521,60008660,0,0
4319,56,TRUE,2556,,,,DOREIKU,1,TEST RUNNER,20220521,230005454,20220521,230005454,0,0
4402,51,TRUE,377,,,,DOREIKU,1,TEST RUNNER,20220522,150008765,20220522,150008765,0,0
4485,65,FALSE,3051,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220523,80008752,20220523,80008752,0,0
4568,51,TRUE,196,,,,DOREIKU,1,TEST RUNNER,20220524,10009243,20220524,10009243,0,0
4651,65,FALSE,3428,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220525,20007789,20220525,20007789,0,0
4734,71,FALSE,23113,,FAIL ./DefaultSuite.test.js (21.681s),,DOREIKU,1,TEST RUNNER,20220525,230026227,20220525,230026227,0,0
4817,68,TRUE,657,,,,DOREIKU,1,TEST RUNNER,20220526,60002629,20220526,60002629,0,0
4900,70,FALSE,121,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220526,120114896,20220526,120114896,0,0
4983,67,TRUE,170,,,,DOREIKU,1,TEST RUNNER,20220526,190115986,20220526,190115986,0,0
5066,72,TRUE,2591,,,,DOREIKU,1,TEST RUNNER,20220527,20026985,20220527,20026985,0,0
5149,71,FALSE,21362,,FAIL ./DefaultSuite.test.js (20.086s),,DOREIKU,1,TEST RUNNER,20220527,80024052,20220527,80024052,0,0
5231,68,TRUE,758,,,,DOREIKU,1,TEST RUNNER,20220527,140002965,20220527,140002965,0,0
5313,70,FALSE,15,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220527,190139671,20220527,190139671,0,0
5394,65,FALSE,3150,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220528,10140794,20220528,10140794,0,0
5468,75,FALSE,20921,,FAIL ./DefaultSuite.test.js (19.604s),,DOREIKU,1,TEST RUNNER,20220528,60158863,20220528,60158863,0,0
5535,51,TRUE,336,,,,DOREIKU,1,TEST RUNNER,20220528,110137479,20220528,110137479,0,0
5593,70,FALSE,9,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220528,150137108,20220528,150137108,0,0
5671,69,FALSE,15,,www.nam123e.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220528,210053723,20220528,210053723,0,0
5707,68,TRUE,884,,,,DOREIKU,1,TEST RUNNER,20220529,3166,20220529,3166,0,0
2400,52,TRUE,233,,,,DOREIKU,1,TEST RUNNER,20220505,230005548,20220505,230005548,0,0
2485,52,TRUE,155,,,,DOREIKU,1,TEST RUNNER,20220506,160005146,20220506,160005146,0,0
2570,52,TRUE,202,,,,DOREIKU,1,TEST RUNNER,20220507,90005048,20220507,90005048,0,0
2655,52,TRUE,158,,,,DOREIKU,1,TEST RUNNER,20220508,20005431,20220508,20005431,0,0
2739,56,TRUE,2696,,,,DOREIKU,1,TEST RUNNER,20220508,190005367,20220508,190005367,0,0
2823,64,TRUE,795,,,,DOREIKU,1,TEST RUNNER,20220509,120003064,20220509,120003064,0,0
2907,65,FALSE,3152,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220510,40008383,20220510,40008383,0,0
2991,54,TRUE,269,,,,DOREIKU,1,TEST RUNNER,20220510,210005496,20220510,210005496,0,0
3075,52,TRUE,149,,,,DOREIKU,1,TEST RUNNER,20220511,140005064,20220511,140005064,0,0
3158,64,TRUE,814,,,,DOREIKU,1,TEST RUNNER,20220512,70002312,20220512,70002312,0,0
3241,63,TRUE,163,,,,DOREIKU,1,TEST RUNNER,20220512,230008857,20220512,230008857,0,0
3324,56,TRUE,2653,,,,DOREIKU,1,TEST RUNNER,20220513,160004839,20220513,160004839,0,0
3407,51,TRUE,310,,,,DOREIKU,1,TEST RUNNER,20220514,80008704,20220514,80008704,0,0
3490,65,FALSE,3049,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220515,10009094,20220515,10009094,0,0
3573,64,TRUE,743,,,,DOREIKU,1,TEST RUNNER,20220515,180002743,20220515,180002743,0,0
3656,63,TRUE,176,,,,DOREIKU,1,TEST RUNNER,20220516,100008692,20220516,100008692,0,0
3739,56,TRUE,2708,,,,DOREIKU,1,TEST RUNNER,20220517,30005480,20220517,30005480,0,0
3822,51,TRUE,329,,,,DOREIKU,1,TEST RUNNER,20220517,190009309,20220517,190009309,0,0
3905,65,FALSE,3153,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220518,120008320,20220518,120008320,0,0
3988,64,TRUE,733,,,,DOREIKU,1,TEST RUNNER,20220519,50002230,20220519,50002230,0,0
4071,63,TRUE,157,,,,DOREIKU,1,TEST RUNNER,20220519,210008295,20220519,210008295,0,0
4154,56,TRUE,2572,,,,DOREIKU,1,TEST RUNNER,20220520,140005263,20220520,140005263,0,0
4237,51,TRUE,329,,,,DOREIKU,1,TEST RUNNER,20220521,60008992,20220521,60008992,0,0
4320,65,FALSE,3118,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220521,230008577,20220521,230008577,0,0
4403,64,TRUE,774,,,,DOREIKU,1,TEST RUNNER,20220522,160003081,20220522,160003081,0,0
4486,63,TRUE,270,,,,DOREIKU,1,TEST RUNNER,20220523,80009027,20220523,80009027,0,0
4569,64,TRUE,698,,,,DOREIKU,1,TEST RUNNER,20220524,20002410,20220524,20002410,0,0
4652,51,TRUE,481,,,,DOREIKU,1,TEST RUNNER,20220525,20008274,20220525,20008274,0,0
4735,72,TRUE,3584,,,,DOREIKU,1,TEST RUNNER,20220525,230029822,20220525,230029822,0,0
4818,71,FALSE,21143,,FAIL ./DefaultSuite.test.js (19.875s),,DOREIKU,1,TEST RUNNER,20220526,60023781,20220526,60023781,0,0
4901,68,TRUE,653,,,,DOREIKU,1,TEST RUNNER,20220526,130002107,20220526,130002107,0,0
4984,70,FALSE,81,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220526,190116070,20220526,190116070,0,0
5067,76,FALSE,21108,,FAIL ./DefaultSuite.test.js (19.864s),,DOREIKU,1,TEST RUNNER,20220527,20048106,20220527,20048106,0,0
5150,72,TRUE,2859,,,,DOREIKU,1,TEST RUNNER,20220527,80026916,20220527,80026916,0,0
5232,71,FALSE,21271,,FAIL ./DefaultSuite.test.js (20.008s),,DOREIKU,1,TEST RUNNER,20220527,140024246,20220527,140024246,0,0
5314,75,FALSE,21271,,FAIL ./DefaultSuite.test.js (19.903s),,DOREIKU,1,TEST RUNNER,20220527,190200947,20220527,190200947,0,0
5395,51,TRUE,314,,,,DOREIKU,1,TEST RUNNER,20220528,10141118,20220528,10141118,0,0
5469,68,TRUE,837,,,,DOREIKU,1,TEST RUNNER,20220528,70002327,20220528,70002327,0,0
5536,67,TRUE,180,,,,DOREIKU,1,TEST RUNNER,20220528,110137662,20220528,110137662,0,0
5674,65,FALSE,3130,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220528,210140554,20220528,210140554,0,0
5708,72,TRUE,3003,,,,DOREIKU,1,TEST RUNNER,20220529,6182,20220529,6182,0,0
2401,54,TRUE,378,,,,DOREIKU,1,TEST RUNNER,20220505,230005931,20220505,230005931,0,0
2486,54,TRUE,356,,,,DOREIKU,1,TEST RUNNER,20220506,160005506,20220506,160005506,0,0
2571,54,TRUE,191,,,,DOREIKU,1,TEST RUNNER,20220507,90005242,20220507,90005242,0,0
2656,54,TRUE,290,,,,DOREIKU,1,TEST RUNNER,20220508,20005724,20220508,20005724,0,0
2740,52,TRUE,242,,,,DOREIKU,1,TEST RUNNER,20220508,190005616,20220508,190005616,0,0
2824,56,TRUE,2654,,,,DOREIKU,1,TEST RUNNER,20220509,120005728,20220509,120005728,0,0
2908,64,TRUE,702,,,,DOREIKU,1,TEST RUNNER,20220510,50002522,20220510,50002522,0,0
2992,65,FALSE,3050,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220510,210008549,20220510,210008549,0,0
3076,54,TRUE,290,,,,DOREIKU,1,TEST RUNNER,20220511,140005357,20220511,140005357,0,0
3159,56,TRUE,2750,,,,DOREIKU,1,TEST RUNNER,20220512,70005074,20220512,70005074,0,0
3242,51,TRUE,332,,,,DOREIKU,1,TEST RUNNER,20220512,230009193,20220512,230009193,0,0
3325,65,FALSE,3153,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220513,160007997,20220513,160007997,0,0
3408,64,TRUE,884,,,,DOREIKU,1,TEST RUNNER,20220514,90003038,20220514,90003038,0,0
3491,63,TRUE,135,,,,DOREIKU,1,TEST RUNNER,20220515,10009232,20220515,10009232,0,0
3574,56,TRUE,2683,,,,DOREIKU,1,TEST RUNNER,20220515,180005436,20220515,180005436,0,0
3657,51,TRUE,339,,,,DOREIKU,1,TEST RUNNER,20220516,100009036,20220516,100009036,0,0
3740,65,FALSE,3051,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220517,30008535,20220517,30008535,0,0
3823,64,TRUE,767,,,,DOREIKU,1,TEST RUNNER,20220517,200002530,20220517,200002530,0,0
3906,63,TRUE,150,,,,DOREIKU,1,TEST RUNNER,20220518,120008472,20220518,120008472,0,0
3989,56,TRUE,2673,,,,DOREIKU,1,TEST RUNNER,20220519,50004914,20220519,50004914,0,0
4072,51,TRUE,188,,,,DOREIKU,1,TEST RUNNER,20220519,210008486,20220519,210008486,0,0
4155,65,FALSE,3122,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220520,140008388,20220520,140008388,0,0
4238,64,TRUE,790,,,,DOREIKU,1,TEST RUNNER,20220521,70002228,20220521,70002228,0,0
4321,63,TRUE,140,,,,DOREIKU,1,TEST RUNNER,20220521,230008720,20220521,230008720,0,0
4404,56,TRUE,2563,,,,DOREIKU,1,TEST RUNNER,20220522,160005654,20220522,160005654,0,0
4487,51,TRUE,377,,,,DOREIKU,1,TEST RUNNER,20220523,80009407,20220523,80009407,0,0
4570,56,TRUE,2837,,,,DOREIKU,1,TEST RUNNER,20220524,20005255,20220524,20005255,0,0
4653,56,TRUE,2929,,,,DOREIKU,1,TEST RUNNER,20220525,30004710,20220525,30004710,0,0
4736,56,TRUE,2825,,,,DOREIKU,1,TEST RUNNER,20220525,230032653,20220525,230032653,0,0
4819,72,TRUE,2707,,,,DOREIKU,1,TEST RUNNER,20220526,60026497,20220526,60026497,0,0
4902,71,FALSE,21301,,FAIL ./DefaultSuite.test.js (20.206s),,DOREIKU,1,TEST RUNNER,20220526,130023417,20220526,130023417,0,0
4985,68,TRUE,764,,,,DOREIKU,1,TEST RUNNER,20220526,200002267,20220526,200002267,0,0
5068,56,TRUE,2792,,,,DOREIKU,1,TEST RUNNER,20220527,20050904,20220527,20050904,0,0
5151,76,FALSE,21355,,FAIL ./DefaultSuite.test.js (20.095s),,DOREIKU,1,TEST RUNNER,20220527,80048280,20220527,80048280,0,0
5233,72,TRUE,2612,,,,DOREIKU,1,TEST RUNNER,20220527,140026879,20220527,140026879,0,0
5315,68,TRUE,757,,,,DOREIKU,1,TEST RUNNER,20220527,200002430,20220527,200002430,0,0
5396,67,TRUE,168,,,,DOREIKU,1,TEST RUNNER,20220528,10141288,20220528,10141288,0,0
5470,72,TRUE,2760,,,,DOREIKU,1,TEST RUNNER,20220528,70005097,20220528,70005097,0,0
5537,70,FALSE,76,,doreiku1232.com: Name or service not known,,DOREIKU,1,TEST RUNNER,20220528,110137741,20220528,110137741,0,0
5594,75,FALSE,21417,,FAIL ./DefaultSuite.test.js (20.075s),,DOREIKU,1,TEST RUNNER,20220528,150158530,20220528,150158530,0,0
5625,76,FALSE,21682,,FAIL ./DefaultSuite.test.js (20.296s),,DOREIKU,1,TEST RUNNER,20220528,180026623,20220528,180026623,0,0
2402,65,FALSE,3055,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220505,230008990,20220505,230008990,0,0
2487,65,FALSE,3115,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220506,160008624,20220506,160008624,0,0
2572,65,FALSE,3117,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220507,90008363,20220507,90008363,0,0
2657,65,FALSE,3048,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220508,20008776,20220508,20008776,0,0
2741,54,TRUE,359,,,,DOREIKU,1,TEST RUNNER,20220508,190005979,20220508,190005979,0,0
2825,52,TRUE,140,,,,DOREIKU,1,TEST RUNNER,20220509,120005875,20220509,120005875,0,0
2909,56,TRUE,2707,,,,DOREIKU,1,TEST RUNNER,20220510,50005237,20220510,50005237,0,0
2993,64,TRUE,756,,,,DOREIKU,1,TEST RUNNER,20220510,220002778,20220510,220002778,0,0
3077,65,FALSE,3153,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220511,140008512,20220511,140008512,0,0
3160,65,FALSE,3151,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220512,70008230,20220512,70008230,0,0
3243,64,TRUE,911,,,,DOREIKU,1,TEST RUNNER,20220513,2716,20220513,2716,0,0
3326,63,TRUE,190,,,,DOREIKU,1,TEST RUNNER,20220513,160008190,20220513,160008190,0,0
3409,56,TRUE,2706,,,,DOREIKU,1,TEST RUNNER,20220514,90005753,20220514,90005753,0,0
3492,51,TRUE,354,,,,DOREIKU,1,TEST RUNNER,20220515,10009588,20220515,10009588,0,0
3575,65,FALSE,3158,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220515,180008598,20220515,180008598,0,0
3658,64,TRUE,650,,,,DOREIKU,1,TEST RUNNER,20220516,110002141,20220516,110002141,0,0
3741,63,TRUE,173,,,,DOREIKU,1,TEST RUNNER,20220517,30008712,20220517,30008712,0,0
3824,56,TRUE,2722,,,,DOREIKU,1,TEST RUNNER,20220517,200005260,20220517,200005260,0,0
3907,51,TRUE,195,,,,DOREIKU,1,TEST RUNNER,20220518,120008670,20220518,120008670,0,0
3990,65,FALSE,3155,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220519,50008073,20220519,50008073,0,0
